index,potential,temperature,ib0,ib1
index97_36,-142046.74349975586,309.825326046394,-2.553102120356362,-1.2875067649047
index97_37,-142354.20320129395,302.4136940897253,-2.530649229218587,-1.31013777079556
index97_38,-142379.8472290039,309.3986754710244,-2.5736449474125016,-1.27929450170863
index97_39,-142249.3346710205,301.4427417925209,-2.572584575475047,-1.286033490007956
index97_4,-141948.33082580566,311.18159797302314,-2.5694934473453768,-1.2705216361046678
index97_40,-142147.73085021973,305.3805294339043,-2.5469880021266214,-1.289238979629342
index97_41,-141790.86712646484,311.85030562620733,-2.587724944219215,-1.304684819074005
index97_42,-142303.63064575195,315.01789298909597,-2.551190718857765,-1.2930766902992588
index97_43,-142498.1286315918,312.126775512057,-2.543539514796428,-1.3128961292357992
index97_44,-141970.23387908936,312.10493816015486,-2.5254283073510853,-1.2807258328855202
index97_45,-142195.27799987793,306.45947932639217,-2.575954857099578,-1.301891432775957
index97_46,-142082.11740875244,311.2411994292838,-2.551614622418403,-1.2845885067124658
index97_47,-142237.6054840088,306.04006449091935,-2.5404324168434873,-1.3149906587922846
index97_48,-142007.16442871094,311.49294381544735,-2.564181125566742,-1.2968072863824458
index97_49,-142133.95013427734,307.2973766013163,-2.506545811241269,-1.2792263306453724
index97_5,-141818.69050598145,309.77601275179666,-2.5424069339367548,-1.2774124432711398
index97_50,-142183.00667572021,300.61523688604433,-2.5326557160653316,-1.2419445867681023
index97_51,-142126.20028686523,308.05113121311405,-2.4973883559430448,-1.2620926677199402
index97_52,-142283.5565185547,303.24906098176416,-2.5288847472421514,-1.2869249683037607
index97_53,-141927.97207641602,309.41264577030535,-2.5309549870115955,-1.2663807391117625
index97_54,-142212.99923706055,313.94407585714885,-2.477867878937046,-1.2872469447243557
index97_55,-142263.57704162598,301.6131145532377,-2.491721040122683,-1.2816902547997109
index97_56,-142525.7045288086,302.8704508003977,-2.4619724117703177,-1.2567084535874722
index97_57,-141816.6420288086,307.905437071828,-2.531593385618607,-1.2732982076713153
index97_58,-142425.74087524414,303.67640079349496,-2.5099458365159077,-1.2654322031417933
index97_59,-142232.9315032959,305.6544556526431,-2.5030084300798956,-1.2523616616087474
index97_6,-142048.18783569336,306.490532194113,-2.560881460435313,-1.285007876083529
index97_60,-142282.8683013916,298.02740373134066,-2.455430779682482,-1.2468278214386441
index97_61,-141977.10800933838,310.7595071445992,-2.449970329372902,-1.2322967509159515
index97_62,-142220.48768615723,306.00414866578876,-2.451061710942008,-1.2352128139364507
index97_63,-142311.97618103027,308.0100888434815,-2.5519077998483777,-1.2551340217529245
index97_64,-142408.73008728027,314.3315507277059,-2.52248150396464,-1.2521973733358818
index97_65,-142153.1716003418,312.70260402951175,-2.4997212397735584,-1.2521314056616386
index97_66,-142353.85108184814,314.2401576697765,-2.5392315482209056,-1.276441620994306
index97_67,-141925.293800354,305.9291187614915,-2.4782691298217037,-1.2713291522417771
index97_68,-142362.8125076294,301.5708985098433,-2.5111441441627527,-1.2737859897610357
index97_69,-142258.8886795044,305.8822524370678,-2.518966353967069,-1.2694840489236885
index97_7,-141850.49759674072,301.9998662801399,-2.5530542394768094,-1.2923577429530426
index97_70,-142160.2021636963,314.38220104156835,-2.563194441983286,-1.2972417436214552
index97_71,-142368.7833404541,302.1523475513264,-2.5360327761148054,-1.2737143639316864
index97_72,-142166.47088623047,305.22866730386795,-2.5773939759956606,-1.2836706472807038
index97_73,-142623.26445007324,303.3601351469179,-2.5802004918773607,-1.2392443355575924
index97_74,-141861.92724609375,315.12885665038,-2.6009353731692335,-1.2947408546373667
index97_75,-141907.0524749756,302.29057283906593,-2.5431421148164266,-1.3012783707278681
index97_76,-142096.28356933594,307.1125694794648,-2.5368322971607613,-1.289671774953485
index97_77,-142199.1716156006,309.03217202725494,-2.535153985065515,-1.2890336462272924
index97_78,-142326.87341308594,300.7002691988183,-2.5358715823469313,-1.2832043582839043
index97_79,-142159.41796875,302.0905234386083,-2.5456791991772487,-1.2792205281610722
index97_8,-142249.41369628906,300.4838325748888,-2.5530949762660295,-1.2426541288907007
index97_80,-142169.77848815918,309.18384683676,-2.556419188392449,-1.2738074424531551
index97_81,-142149.3992614746,307.240784127146,-2.4971749415134594,-1.2802189765041847
index97_82,-141809.39353179932,308.8529671444203,-2.504043570677981,-1.2783595667214256
index97_83,-142015.5608215332,305.25711837575864,-2.509943192280534,-1.2797835699708466
index97_84,-142251.70483398438,313.83492923572356,-2.5734586180255983,-1.2500855945890044
index97_85,-142288.02560424805,305.97524572044887,-2.5142395233571895,-1.2941675874838978
index97_86,-142178.01739501953,304.20736404291915,-2.523865812227928,-1.2525318001722257
index97_87,-142117.94480895996,303.66116227753446,-2.5093219259141004,-1.2747531008187107
index97_88,-142007.24356079102,310.80200812070063,-2.5180828065151655,-1.2874869543234522
index97_89,-142116.95796203613,309.0979702936262,-2.51421963547872,-1.3107370959937155
index97_9,-141950.8371734619,312.7117431465587,-2.5664759245646502,-1.2600177583704915
index97_90,-142487.7416229248,312.52987957892117,-2.476736715940679,-1.2938763958975654
index97_91,-142149.05548095703,303.81159161845636,-2.5183614165562593,-1.2793518945752775
index97_92,-142296.17504119873,307.664804983557,-2.498810031804892,-1.2853724370901811
index97_93,-142164.05883789062,307.89142345879793,-2.490020082637622,-1.3009096052859763
index97_94,-142137.0725402832,306.2842073802573,-2.5013083547808144,-1.2660772968776581
index97_95,-142480.6944580078,300.2757793644066,-2.495925323180929,-1.2989944377747351
index97_96,-142287.63591003418,306.7404293999559,-2.5299940614675434,-1.2825599132766667
index97_97,-142084.6150817871,308.0600483850255,-2.5538257038555865,-1.2984261251865632
index97_98,-141928.46157836914,312.89579329140685,-2.507867678581478,-1.2892935717811804
index97_99,-142182.9454498291,299.1512584765814,-2.5209072231676894,-1.2700008855512406
index98_0,-141683.52812194824,302.3705701945954,-0.6616266996977974,-2.25784562458451
index98_1,-141756.06107330322,305.38591026512483,-0.7112531162576435,-2.244777376353512
index98_10,-142011.99461364746,306.0168431520661,-0.9117353868487372,-2.105892142087886
index98_11,-141848.71577453613,302.73654896638703,-0.8303131566742168,-2.1395165427071854
index98_12,-142017.3356399536,304.49834960388665,-0.8591181506811889,-2.1589153572014537
index98_13,-141993.8614501953,317.0320506863693,-0.8547192401802095,-2.1367244029048567
index98_14,-142076.92251586914,307.56367282655094,-0.8208509128146046,-2.1010694537856973
index98_15,-141839.2704925537,308.97422583253444,-0.8276022847564601,-2.1016555561835517
index98_16,-142238.0498199463,306.7356012348276,-0.7975784991372779,-2.13873911050561
index98_17,-142076.8645477295,309.1592408872271,-0.8638209642162237,-2.0790689137355667
index98_18,-142100.65532684326,306.59881901931135,-0.9264170548894431,-2.0637231734905535
index98_19,-142082.34338378906,308.39840263245145,-0.774896843772862,-2.1490196905048746
index98_2,-141763.00038146973,306.97215688009186,-0.7674163947750932,-2.2529880039706027
index98_20,-142113.68534851074,312.28322570485216,-0.8384044292385238,-2.1472060081637316
index98_21,-141883.40837860107,316.91753090360476,-0.8987605863709645,-2.128575869131236
index98_22,-141733.33749389648,302.40641057272404,-0.8674520539796051,-2.1292948041017143
index98_23,-141970.54334259033,310.1625668606202,-0.8926583690157783,-2.1030442321480987
index98_24,-142095.25775909424,316.7671392618022,-0.9034416873895026,-2.071899571167726
index98_25,-141755.35443115234,310.68881143093137,-0.9315679932251306,-2.08177499341319
index98_26,-141870.93281555176,311.2883226548774,-0.9190510190537928,-2.0885864618442525
index98_27,-142188.0214691162,309.1101581494789,-0.8826653267936856,-2.097172664103242
index98_28,-142333.7452697754,307.78583071800006,-0.9046170195516644,-2.0830281243670514
index98_29,-142012.69403076172,308.36479819279367,-0.9308448156016245,-2.059844629223861
index98_3,-141589.905418396,310.3402365455905,-0.6980015611835133,-2.239723648401033
index98_30,-142171.78546142578,300.02371185228685,-0.9302440935533722,-2.08850035693729
index98_31,-142060.9454574585,304.3238304869471,-0.9385458019517816,-2.0942527367552017
index98_32,-141806.98138427734,305.97593599476596,-0.9081870854794942,-2.1234540865857157
index98_33,-142150.074508667,303.286012764385,-0.9154394368579412,-2.079147375930446
index98_34,-141937.56742858887,306.8609034081679,-0.9581730086824058,-2.0645288300917866
index98_35,-142128.71965026855,301.9931252770385,-0.9640495947333515,-2.068675906006713
index98_36,-141698.30020141602,302.3133022455013,-0.8514800117896308,-2.1149253702250173
index98_37,-141896.7569580078,308.4052852456631,-0.9124775642139501,-2.082896557385896
index98_38,-142112.05365753174,309.2275796775147,-0.8892284921486865,-2.076288294091077
index98_39,-142184.2792892456,312.4730281746793,-0.8440747952964535,-2.1264911911008815
index98_4,-141673.0474319458,308.7271177452888,-0.7023628488479357,-2.247873616476795
index98_40,-141586.03105163574,306.0354918832289,-0.8714430486834897,-2.1183827422564376
index98_41,-141949.75192260742,303.2181864907073,-0.9247453172761351,-2.081754295994867
index98_42,-142075.22373962402,298.0167241846437,-0.9613213396409162,-2.088915063497919
index98_43,-142162.7049255371,305.6430386767263,-0.9688946109373042,-2.0450511958784072
index98_44,-142080.08303833008,306.9570810462387,-0.9120799530290411,-2.098884642598999
index98_45,-142154.14305114746,307.527587006391,-0.9068032045242971,-2.071613745147804
index98_46,-141946.98202514648,305.8453725412174,-0.9026135475279168,-2.089587109644924
index98_47,-142473.4024810791,307.51323178101154,-0.935638411004799,-2.1130078394183567
index98_48,-142457.97491455078,310.03824580691264,-0.9394354513442815,-2.0809964708593807
index98_49,-142386.44528198242,300.7563800158807,-0.9838190416258575,-2.0612684088045583
index98_5,-141642.97453308105,302.26522245278636,-0.644180464961217,-2.229758680535375
index98_50,-141994.00483703613,306.4398852726165,-0.9146673674218544,-2.0235740867789103
index98_51,-141603.88507843018,308.22040590634055,-0.9607249034350939,-2.0459867958267277
index98_52,-141944.68854522705,302.9557715693582,-0.9113685948851584,-2.0449369720057344
index98_53,-142048.82362365723,306.40295230971947,-0.9494502829794904,-2.044061900432813
index98_54,-142124.3649597168,296.4080111633424,-0.9082082250900334,-2.082002004326554
index98_55,-142135.37145996094,301.64853155141265,-0.9363317082450446,-2.0625701441921436
index98_56,-142006.719039917,300.9598721134613,-0.9364695590206086,-2.07996056667512
index98_57,-141958.1091156006,309.4268421690578,-0.9451689618657111,-2.0945756200743704
index98_58,-142266.40768432617,305.6020999255983,-0.9674000028431221,-2.073985447522461
index98_59,-142000.06953430176,312.71866661443096,-1.015584434485573,-2.0372186099975673
index98_6,-141795.70960998535,311.9172223154175,-0.8176267258096102,-2.217113989191292
index98_60,-142147.56966400146,302.45537049543935,-0.9678302507382004,-2.059404580034881
index98_61,-142182.2321243286,300.5558404757678,-0.9557624805015055,-2.0772964009315054
index98_62,-142295.26763153076,307.4299366015103,-0.8846820520923717,-2.1048700595935044
index98_63,-142105.2733001709,302.6390900644885,-0.9277203882229825,-2.071441276611662
index98_64,-142030.7476119995,307.4472522578855,-0.9288042251361978,-2.050476750124643
index98_65,-141987.85307312012,302.2285093421564,-0.9029897415116599,-2.0814138118316516
index98_66,-142267.09216308594,309.6204130094451,-0.9187911287486219,-2.0730829078769695
index98_67,-142075.63774108887,302.60605285686586,-0.94334060948485,-2.0821493103335653
index98_68,-142386.4674987793,309.40195973462266,-0.9219936195447079,-2.0524079739490055
index98_69,-142329.85678863525,295.64297440580725,-0.9045105441204686,-2.0810663711717603
index98_7,-141783.88877868652,314.50247569939927,-0.7490055883510521,-2.243509764411383
index98_70,-141908.76460266113,308.6443267460345,-0.9134723857487493,-2.084810702713707
index98_71,-142155.33937072754,304.6627697600639,-0.9524895233869031,-2.083784875820933
index98_72,-142226.1329345703,305.04022409534326,-0.9056215074131776,-2.0948707545186926
index98_73,-142054.78675079346,303.1463716490603,-0.9287308502852691,-2.0691145887975066
index98_74,-142105.1600189209,305.4321718689866,-0.9410502437977315,-2.0432433154374525
index98_75,-141903.0620727539,309.4468986599902,-0.9323392400336612,-2.0640919400862314
index98_76,-141854.13089752197,314.60205813085327,-0.9334831945923511,-2.0775778307809514
index98_77,-141894.5725326538,303.6101639467639,-0.9089215501162654,-2.0785838852083343
index98_78,-142066.88830566406,309.1136455996579,-0.9337825218909593,-2.0792021190233365
index98_79,-142758.01306152344,294.71034254975586,-0.8989478626427184,-2.0818030108724104
index98_8,-141848.0114212036,305.49232389361117,-0.7487735438423477,-2.223985177327678
index98_80,-142369.63793945312,298.13534508918286,-0.8365218758613044,-2.147579157623651
index98_81,-142181.2822418213,304.98574726410055,-0.9341924535527943,-2.041351754139585
index98_82,-142525.05320739746,304.74416693133594,-0.9277910176118815,-2.116651377531232
index98_83,-142346.4850921631,305.75586925256925,-0.8740404213176066,-2.0983302289571393
index98_84,-142376.69619750977,305.0795703243021,-0.9154086821116574,-2.088964237638139
index98_85,-142296.46914672852,306.4990871193664,-0.9069079044458874,-2.1240045977548694
index98_86,-142108.5782775879,308.5123640776376,-0.9041104120470053,-2.063655121045639
index98_87,-142424.22343444824,302.6789578099897,-0.9743885189518133,-2.1073887837844647
index98_88,-142382.13272094727,309.3226481448274,-0.9587382551404351,-2.0785266769316495
index98_89,-142126.27542114258,301.57932607356685,-0.9589435838092645,-2.0990973285535794
index98_9,-142145.5627593994,306.0454808357414,-0.7055745468396812,-2.241666684576966
index98_90,-142125.90156555176,302.2833682661845,-0.9582299860567289,-2.09708398868067
index98_91,-142108.27796936035,306.6430037327975,-0.9276273810531521,-2.0953409233274973
index98_92,-142388.79651641846,315.8983213104802,-0.9157891454348954,-2.104800005614951
index98_93,-142002.21757507324,307.8439687254665,-0.9111033312569131,-2.1260967028468194
